start_date,end_date,alternative,size,treatment,ffrtarget,target_before,target_change,decision,text
1989-12-18,1989-12-19,a,-0.5,E,8.5,8.5,-0.25,a,"Under alternative A, the federal funds rate would decline to the 8 percent area accompanying a decline in adjustment plus seasonal borrowing to $100 million. (15) The easing of policy under alternative A would be a little more than now seems to be anticipated by market participants over coming weeks. -14- (16) With the further drop in interest rates, growth in M2 would strengthen under alternative A to a 9 percent annual rate over the Novem- ber-to-March period, placing this aggregate noticeably above the upper end of its tentative growth cone. Under alternative A, growth in M3 would firm to a 6 percent rate over the November-to-March period, a bit above the midpoint of its tentative 1990 range."
1989-12-18,1989-12-19,b,0,U,8.5,8.5,-0.25,a,"The specifications of alternative B involve federal funds continuing to trade in the 8-1/2 percent area in association with adjust- ment plus seasonal borrowing of $150 million. SJ A S O N D 19901988 1989 10750 10500 10250 10000 9750 9500 9250 9000 -11- (11) The markets have built in some additional easing of policy in the near term, and as federal funds continue to trade around 8-1/2 percent under alternative B, money market rates might firm a little. (12) Under alternative B, M2 would expand at an 8 percent annual rate over the November-to-March period, near the pace of recent months. (13) M3 is expected to grow at a 5-1/2 percent annual rate under alternative B, in line with its faster pace of October and November."
1989-12-18,1989-12-19,c,0.5,T,8.5,8.5,-0.25,a,"Federal funds would return to the 9 percent area under alternative C, associated with adjustment plus seasonal borrowing of $200 million. (17) Alternative C would restrain M2 growth to around the upper bound of its 1990 growth cone by March, putting it on a track toward the middle of its tentative range; such a move would seem to increase the odds on more noticeable progress toward price stability, with assistance from a stronger dollar, albeit with greater risk of an economic downturn."
1990-02-06,1990-02-07,a,-0.5,E,8.25,8.25,0.0,b,"(25) The policy easing embodied in alternative A, with the funds rate moving to 7-3/4 percent, would induce a nearly comparable decline in other short-term interest rates."
1990-02-06,1990-02-07,b,0,U,8.25,8.25,0.0,b,"Alternative B involves federal funds continuing to trade in the 8-1/4 percent vicinity, in association with adjustment plus sea- sonal borrowing of $150 million. Under alternative B, adjustment credit may average only $75 million, not far above the frictional amount, as the reluctance of depositories to tap the window for such credit is rein- forced by questions about the general health of the banking industry that are raised by developments in the real estate and LBO lending areas and by the problems of the Bank of New England. (22) Under alternative B, the continuation of the federal funds rate around 8-1/4 percent would accord with current market expectations for the near term. (23) Growth in M2 under alternative B is expected to strengthen in February and March from its January pace, owing largely to a rebound in transaction deposits. (24) Under alternative B, M3 would grow at a 3-1/2 percent rate from December to March."
1990-02-06,1990-02-07,c,0.5,T,8.25,8.25,0.0,b,"The 7-3/4 percent funds rate for al- ternative A appears roughly consistent with $100 million of borrowing, while the 8-3/4 percent funds rate of alternative C would be accompanied by about $200 million of borrowing. (26) By contrast, the 1/2 percentage point increase in the funds rate under alternative C would restrain December-to-March growth of M2 and M3 to 6-1/2 and 3-1/4 percent, respectively, positioning them just below the upper bound and at the lower bound of their respective tentative ranges by March."
1990-03-27,1990-03-27,a,-0.5,E,8.25,8.25,0.0,b,"Alternative A embodies a 7-3/4 percent federal funds rate and a borrowing assumption of $100 million, while the 8-3/4 percent funds rate of alternative C reflects borrowing of $200 million. (10) An immediate policy easing under alternative A that brought the federal funds rate down to 7-3/4 percent would run counter to market sentiment and ripple through the money market, with other short-term rates likely declining a similar amount. (15) Under the less restrictive policy posture of alternative A, M2 and M3 growth from March to June would be boosted to 7 and 4-1/2 per- cent rates, respectively."
1990-03-27,1990-03-27,b,0,U,8.25,8.25,0.0,b,"Under alternative B, maintaining federal funds trading around 8-1/4 percent is anticipated to be associated with about $150 million of adjustment plus seasonal borrowing, the assumption used since the last FOMC meeting in constructing reserve paths. C Growth from March to June M2 7 6 5 M3 4-1/2 4 3-1/2 Ml 6 4-1/2 3 Associated federal funds rate ranges 6 to 10 6 to 10 7 to 11 (9) Financial market participants evidently expect no monetary policy change in the near term, meaning that a funds rate around the 8-1/4 percent level of alternative B is built into the current structure of market interest rates. Even so, alternative B would involve some easing in Treasury bill rates from most recent levels to the extent that supply pressures in the market dissipate. The staff anticipates relative stability in the exchange value of the dollar under alternative B. Decisions regarding economic and monetary union of East and West Germany, which are to be made by the end of April, could affect the dollar's value against the mark. (12) Under alternative B, M2 growth from March to June is pro- jected at a 6 percent annual rate--about 1/2 percentage point below its average growth rate over the first three months of the year. 4 (13) M3 growth under alternative B is projected at a 4 percent pace, somewhat higher than the December-to-March rate of advance."
1990-03-27,1990-03-27,c,0.5,T,8.25,8.25,0.0,b,"Alternative A embodies a 7-3/4 percent federal funds rate and a borrowing assumption of $100 million, while the 8-3/4 percent funds rate of alternative C reflects borrowing of $200 million. (11) The rise in the federal funds rate under alternative C to 8-3/4 percent also would surprise market participants, inducing an across- the-board increase of comparable size in other short-term rates. Under the tighter financial market conditions of alternative C, M2 and M3 growth from March to June likely would slow to 5 and 3-1/2 percent rates, respectively."
1990-05-15,1990-05-15,a,-0.5,E,8.25,8.25,0.0,b,"The specifications of alternative A call for federal funds trading around 7-3/4 percent and a borrowing level of $300 million, while those of alternative C call for federal funds in the 8-3/4 percent area, which is likely to involve $400 million of borrowing. (11) The easing of reserve conditions under alternative A would tend to strengthen money growth over May and June to something more in line with rates incorporated in the Committee's expectations at the last meeting. The easing of policy under alternative A would come as something of a surprise to most market participants, and money market rates would decline by the full 50 basis point drop in the federal funds rate."
1990-05-15,1990-05-15,b,0,U,8.25,8.25,0.0,b,"Under alternative B, federal funds would be expected to continue to trade around 8-1/4 percent, with an initial level of adjust- ment plus seasonal borrowing of $350 million. (7) Interest rates generally would be expected to show little net change under alternative B. Market expectations now embody federal funds continuing to trade around 8-1/4 percent, as under this alternative. Under alternative B, growth in both M2 and M3 would pick up over May and June from the sluggish pace of April."
1990-05-15,1990-05-15,c,0.5,T,8.25,8.25,0.0,b,"The specifications of alternative A call for federal funds trading around 7-3/4 percent and a borrowing level of $300 million, while those of alternative C call for federal funds in the 8-3/4 percent area, which is likely to involve $400 million of borrowing. (12) The tighter reserve conditions under alternative C would be expected to keep money growth damped."
