year,start_date,end_date,event_type,file_name,Var1,Var2,Var3
1972,1972-07-18,1972-07-18,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","Between now and the next meeting of the Committee a 3-month bill rate in a 3-3/4--4-1/2 per cent range might be anticipated under conditions of alternative B, assuming the funds rate in that alternative does not move much, if any, above 4-3/4 per cent. (11) The Treasury will announce on July 26 terms on which they will refund $2.3 billion of publicly held obligations maturing in mid-August and probably also $1.8 billion of September maturities.","(10) With respect to money and short-term market conditions, the staff's best current estimate is that the Federal funds rate will need to move up from the recent 4-1/2--4-5/8 per cent range--given rising transaction demands for cash associated with expansion in GNP--in attaining the reserve path and aggregates of alternatives B or C, with a more pronounced rise likely under alternative C."
1972,1972-08-15,1972-08-15,Meeting,Bluebook,"(The period of heavy Treasury borrowing will not come until October, but some financing may be needed in September, possibly close to the time when the System will also be selling Treasury issues to absorb the excess reserves released by the combined effects of changes in Regulation D and J.) Even under alternative A, although little change would be anticipated in the Federal funds rate, the 3-month Treasury bill rate might rise from its recently depressed rate by 50 basis points or so during the fourth quarter, and very likely will advance further in early 1973.","NO ALTERNATIVE B FOUND","Under this approach, the response of interest rates would be less marked than under Alternative C; the Federal funds rate would be expected to fluctuate around 5-1/4 per cent, about 50 basis points above its recent level."
1972,1972-09-19,1972-09-19,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","September reflects alternative B, as shown in the August 11, 1972 that are consistent with the mid-points of target ranges that Monthly 1972 Mar. Apr.","NO ALTERNATIVE C FOUND"
1972,1972-10-17,1972-10-17,Meeting,Bluebook,"(7) The longer-run targets under alternative A are indexed by an M1 annual growth rate of 7 per cent in each of the fourth and first quarters.","Under alternative B, the funds rate range is skewed above prevailing rate levels, indicating our expectations that restraining monetary growth to the rates targeted would induce a rise in the funds rate.","As a result, M2 growth, particularly under alternative C, is targeted to slow more than M1 growth."
1972,1972-11-20,1972-11-21,Meeting,Bluebook,"(13) Under alternative A, the staff would anticipate a decline in the funds rate, and an accompanying reduction in member bank borrowing, between now and the next meeting of the Committee.","(11) As noted above, the alternative B targets appear to be consistent with about prevailing money market conditions.","(14) Under alternative C, the funds rate might be expected to rise in a 5 to 6 per cent range over the next few weeks."
1972,1972-12-19,1972-12-19,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","A movement of the Federal funds rate above 5-1/2 per cent--as would be contemplated under alternative C and is possible under alternative B--would set off larger short-term market rate adjustments.","(10) Of the alternatives presented, alternative C--which encompasses a 5 per cent M1 target for the first half of 1973--does involve a slowing of M1 growth that eventually compensates for recent overshoots."
1973,1973-01-16,1973-01-16,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","(10) Alternative B shown in paragraph (8) encompasses longerrun paths for the aggregates that include a 5--6 per cent annual rate of growth for M1, the longer-run target specified by the Committee at its last meeting.","(15) Efforts to achieve the reserve and monetary aggregates of alternative C are likely to entail an even greater firming of money market conditions, with the Federal funds rate probably moving well above 6 per cent by the time of the next meeting."
1973,1973-02-13,1973-02-13,Meeting,Bluebook,"Consequently, in alternative A, a movement of the funds rate down through the range shown would be anticipated.","Thus, the financial relationships tabulated in the next paragraph for Committee consideration suggest that the longerrun target path that encompasses a 5--6 per cent annual rate of growth for ML might be attained with little change from current money market conditions (alternative B).","The range for alternative C is meant to indicate, however, that the staff would expect the funds rate to move up from prevailing levels to close to the top of the range shown between now and the next Committee meeting, as reserve growth is constrained."
1973,1973-03-19,1973-03-20,Meeting,Bluebook,"(8) Assuming adoption of the somewhat larger growth rates for the aggregates as a longer-run target under alternative A, money market conditions would be likely to ease down through the range shown for that option over the next few weeks.","NO ALTERNATIVE B FOUND","On the other hand, an effort to secure a slowing in rates of growth in the monetary aggregates of the dimensions shown under alternative C would be likely to entail a further rise in the Federal funds rate from current levels."
1973,1973-04-17,1973-04-17,Meeting,Bluebook,"(13) Under alternative A, the staff would expect a decline in the Federal funds rate to accompany an effort to encourage more rapid growth in the aggregates, and vice-versa for alternative C.","Of the alternatives shown, alternative B--which is indexed by a long-run growth rate of 5-1/4 per cent for M 1--represents essentially a continuation of longer-run monetary targets adopted by the Committee at its last meeting (stipulated at the time as 5--5-1/2 per cent for M1).","(13) Under alternative A, the staff would expect a decline in the Federal funds rate to accompany an effort to encourage more rapid growth in the aggregates, and vice-versa for alternative C."
1973,1973-05-15,1973-05-15,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","C Longer-run targets (represented by growth rates for 2nd and 3rd quarters of 1973) M1 M2 Credit proxy RPD Associated ranges for May-June RPD M 1 M 2 Federal funds rate range (inter-meeting period) 6--6-1/2 7--7-1/2 9-1/2--10 8-1/2--9 10--12 5--7 6-1/2--8-1/2 6-3/4--7-1/2 5--5-1/2 6--6-1/2 9--9-1/2 7-1/2--8 9--11 4--6 5-1/2--7-1/2 7-1/4--8 4--4-1/2 4-1/2--5 8--8-1/2 6-1/2--7 7-1/2--9-1/2 3-1/2--5-1/2 4-1/2--6-1/2 7-1/2--8-1/2 (8) Alternative B is consistent with the long run path for the aggregates (as indexed by M1 growth of 5--5-1/2 per cent) adopted by the Committee at recent meetings.","(16) Under alternative C, which moves toward a lower long-run growth rate for the aggregates, it would appear that the Federal funds rate would probably have to rise above 8 per cent over the period immediately ahead."
1973,1973-06-18,1973-06-19,Meeting,Bluebook,"Similarly, as a result of the recent overshoot, a Committee decision to move onto a higher 6-1/2 per cent long-run target growth path (alternative A) or THE MONEY SUPPLY AND LONGER RUN TARGET PATHS RATIO SCALE, BILLIONS OF DOLLARS 6%% GROWTH ALT.","(10) The combined third and fourth quarter rates of growth required to hit the longer-run targets specified for M1 amount to 5-1/2 per cent for alternative A; 4-1/2 per cent for alternative B; and 3 per cent for alternative C.","(10) The combined third and fourth quarter rates of growth required to hit the longer-run targets specified for M1 amount to 5-1/2 per cent for alternative A; 4-1/2 per cent for alternative B; and 3 per cent for alternative C."
1973,1973-07-17,1973-07-17,Meeting,Bluebook,"Under alternative A, we would expect the funds rate to decline from current levels as more reserves are provided to encourage monetary growth, and under alternative C we would expect it to rise.","4.3 9.3 5.8 7.2 9.1 Alt 30,492 31,128 31,896 32,086 32,419 10.5 4.2 11.1 13.0 -"" ,'4tl I , -7(8) In the weeks immediately ahead, the staff expects that there would be little further change in the Federal funds rate if the Committee adopts the aggregate targets specified in alternative B.","The funds rate range shown for this alternative centers on the recently prevailing 9-3/4 per cent level."
1973,1973-08-21,1973-08-21,Meeting,Bluebook,"Under alternative A, we would expect the funds rate to drop between now and the next meeting, though perhaps not to the bottom of the indicated range.","For alternative B, a 9-1/2--11-1/2 per cent Federal funds rate range is shown.","Under alternative C, the funds rate is expected to rise into the upper part of a 10 to 12-1/2 per cent range between now and mid-September."
1973,1973-09-18,1973-09-18,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","(13) Given the money market conditions of alternative C--indicated by a Federal funds rate in a 10 to 11 per cent range--growth in consumer-type time and savings deposits at banks would be expected to slow noticeably as the realignment of consumer financial asset holdings to the new rate structure tapers."
1973,1973-10-16,1973-10-16,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","E 32,308 32,654 32,889 33,083 3.8 5.9 -2.9 7.3 __ = (9) Given the lagged effects on money demand of the interest rate increases of earlier this year, the staff believes that attainment of the growth rates for reserves and monetary aggregates specified in alternative B is likely to involve a further decline in the Federal funds rate over the near-term.","The unchanged money market conditions of alternative C encompass a Federal funds rate centered in a 9-1/2--10-1/2 per cent range and member bank borrowings that fluctuate around $1.5 billion."
1973,1973-11-19,1973-11-20,Meeting,Bluebook,"(13) Under alternative A the Federal funds rate is likely to decline toward 8-3/4 per cent by the next Committee meeting as reserves are provided to support a movement toward the higher longer-run growth path for the aggregates indicated under that alternative.","(9) Under alternative B, M1 is indicated to expand in NovemberDecember at a 4-1/2-6-1/2 per cent annual rate, given a Federal funds rate range centered around 10 per cent. RPD growth in this period is expected to be negative, however, because reserves required to be held against bank CD's are expected to drop further despite a projected pick-up in CD issuance later this year.","And under alternative C the funds rate is likely to rise toward 11-1/2 per cent in the process of moving toward its lower aggregate growth path."
1973,1973-12-17,1973-12-18,Meeting,Bluebook,"(8) The decline in the funds rate expected under alternative B (and the greater decline expected under alternative A) essentially reflects the substantial downward revision in the staff's projection of growth in nominal GNP and the associated weakening in the demand for money and credit.","In alternative B, M1 is targeted to increase at a 4-1/2 per cent annual rate from December '73-to June '74.","NO ALTERNATIVE C FOUND"
1974,1974-01-21,1974-01-22,Meeting,Bluebook,"Thus, the range for the funds rate in that alternative centers on 9-3/4 per cent. Alternative A includes moderately higher growth rates for the monetary aggregates and a consequent easing in money market conditions.","NO ALTERNATIVE B FOUND","combined) M1 M2 Credit Proxy Associated ranges for January-February RPD 6-3/4 10 9-1/2 6--8 6 8-1/2 8-1/2 5-1/2--7-1/2 5-1/4 7 7 4-3/4--6-3/4 M1 4--6 3-1/2--5-1/2 3--5 M2 7-1/2--9-1/2 7--9 6--8 Federal funds rate range 8-3/4--9-3/4 9-1/4--10-1/4 9-3/4--10-3/4 (inter-meeting period) (8) Alternative C encompasses the 5-1/4 per cent growth rate for M1 between December and June adopted by the Committee at its last meeting."
1974,1974-02-20,1974-02-20,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","combined) M1 6½ 5¾ 5 M2 10¾ 10 8¾ Credit proxy 9¼ 8¾ 8 Associated ranges for February-March RPD 5½--7½ 4½--6½ 3½-5½ M1 8¼--10¼ 7½--9½ 6¾--8¾ M2 11--13 10½--12½ 10--12 Federal funds rate range 7½--8¾ 8¼--9½ 8¾-10 (inter-meeting period) (10) Alternative B includes the 5¾ per cent annual growth rate for M1 for the period from December to June adopted by the Committee at its last meeting, which is depicted in the chart on the following page.","NO ALTERNATIVE C FOUND"
1974,1974-03-18,1974-03-19,Meeting,Bluebook,"(14) Under alternative A--which encompasses a 6½ per cent growth rate for M1 over the next six months--the staff would expect that the Federal funds rate would not rise from current levels and might, over time, drop back somewhat.","If the Federal funds rate is rising at the same time, general upward rate pressures are likely to be intensified, (11) In returning to the M1 growth path by September, alternative B includes a growth rate for M1 over the second quarter of around 5¾ per cent and during the third quarter of 5 per cent, averaging close to 5¾ per cent for the six month period.","(13) Under alternative C, the expected rise of interest rates would be much sharper--with the funds rate moving up into the 10¼--11 per cent area--in order to bring the money supply back to the long run path by mid-year."
1974,1974-04-15,1974-04-16,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","NO ALTERNATIVE B FOUND","combined) M1 6¾ 6 5¼ M2 8¼ 7¼ 6¼ Credit proxy 11¼ 10½ 9½ Associated ranges for April-May RPD 10¾--12¾ 9¾--11¾ 8¾-10¾ M 1 6½ --8½ 6--8 5½--7½ M2 7¼--9¼ 6¾--8¾ 6¼--8¼ Federal funds rate range 8¾--10¼ 9¼ --10¾ 9¾--ll¼ (inter-meeting period) (9) Alternative C represents continuation of the strategy with regard to the aggregates adopted by the Committee at its last meeting."
1974,1974-05-21,1974-05-21,Meeting,Bluebook,"Under alternative A, the staff would expect the Federal funds rate to trade most frequently around 11-11¼ per cent. (14) The funds rate has been subject to upward pressure, in part because of a shift of bank borrowing preferences from the window to the funds market.","(18) Restraining M1 growth to a 5½ per cent annual rate over the second and third quarters--as under alternative B-would be expected to put somewhat more pressure on the money market, with the -11Federal funds rate rising to around 12 per cent between now and the next Committee meeting.","(19) To achieve the even greater restraint on monetary expansion called for under alternative C, the Federal funds rate would be expected to rise to around 13 per cent over the next few weeks."
1974,1974-06-18,1974-06-18,Meeting,Bluebook,"NO ALTERNATIVE A FOUND","This process may be completed by, or shortly after, the forthcoming Committee meeting; and little further, if any, upward rate movement is likely to develop subsequently if the funds rate remains around the center of alternative B range.","C 34,246 34,740 34,965 35,500 36,161 19.6 8.7 7.4 17.3 7.8 -6(9) The staff expects that attainment of the alternative C aggregates would require a further rise in the Federal funds rate between now and the next Committee meeting to a consistent trading range around 12 per cent or a little above."
1974,1974-07-16,1974-07-16,Meeting,Bluebook,"(14) Under alternative A--which contemplates M1 growth at a 7 per cent annual rate over the second half of the year--the Federal funds rate would be expected to decline to around 11 per cent between now and the next Committee meeting, probably stimulating a fairly marked decline of interest rates over a broad maturity spectrum.","combined) M1 7 5½ 4 M2 8 6½ 5 Credit proxy 9 7½ 6 Associated ranges for July-August M1 4¾-6¾ 4-6 3¼-5¼ M2 6½-8½ 5½-7½ 4¾-6¾ RPD 10½-12½ 9¾-ll¾ 9-11 Federal funds rate range (inter-meeting period) 10-12 11-13 12-14 (9) Of the alternatives presented, alternative B represents continuation of the longer-run target path for M1 adopted at the last Committee meeting.","-10(13) Alternatives A and C specify faster and slower rates of growth in monetary aggregates, respectively, than alternative B. Alternative C contemplates little change from the Federal funds rate that has come to prevail in recent weeks, and this would be expected to lead to a slowing in the growth rate of M1 to around 4 per cent over the second half of this year."
1974,1974-08-20,1974-08-20,Meeting,Bluebook,"(11) Alternative A contemplates a significant further decline in the funds rate over the next few weeks, which would undoubtedly spur a sharp drop of interest rates generally.","C Targets (3rd & 4th qtrs, combined) M1 6¼ 5¼ 4¼ M2 7½ 6½ 5¼ Credit proxy 7½ 6½ 6 Associated ranges for August-September M1 5½-7½ 4¾-6¾ 4¼-6¼ M2 6¼-8¼ 5¼-7¼ 5-7 RPD 8¾-10¾ 7¾-9¾ 6¾-8¾ Federal funds rate range 9¾-11¾ 10¾-12¾ 11¾-13¾ (inter-meeting period) (9) Alternative B continues the 5¼ per cent annual growth rate for M1 over the second half of 1974 adopted by the Committee at its last meeting.","Alternative C, on the other hand, envisions a return of the Federal funds rate to the 13 per cent area, and this would be accompanied by a re-emergence of market tensions and generally rising interest rates."
1974,1974-09-10,1974-09-10,Meeting,Bluebook,"(14) Alternative A presents a more expansive policy alternative, characterized by a 6 per cent long-run rate of growth in M1 and a greater near-term decline in the Federal funds rate.","(12) Adoption of the somewhat higher 5¾ per cent growth rate of alternative B would be expected to entail a further decline in the -9Federal funds rate over the next few weeks to around 11 per cent, the center of the 10-12 per cent range shown for this alternative.","(8) Alternative C involves a 5¼ per cent growth rate for M1 over the target period and assumes money market conditions about unchanged from those recently prevailing."
