"19911105","Economic Scene; Capital Crunch: Capitol Quandary","Business","IS the credit crunch real? Are banks denying creditworthy businesses the loans they need to invest the economy out of the recession? The idea certainly appeals to the White House, which is in hot pursuit of a villain or three to explain why the stalled recovery is not the President&#x27;s fault. But many economists remain skeptical. The fall in the volume of bank loans, they point out, could be explained equally well by a recession-induced decline in the demand for credit."
"19911105","3-Year Note Auction Goes Badly","Business","The first Treasury debt sale under new auction guidelines imposed in the wake of the Salomon Brothers bidding scandal went extremely poorly yesterday, as the Government struggled to sell $14 billion worth of new three-year notes. Traders and analysts cited a number of reasons for the poor auction. But all agreed that it would cost the Treasury -- and the taxpayer -- well over $120 million in higher interest over the life of the securities sold yesterday."
"19911105","Banking Bill Is Delayed In the Senate","Business","A day after the House of Representatives overwhelmingly rejected comprehensive banking legislation, the leadership of the Senate was unable to muster the votes even to begin debate on a similar measure. Senators said that the House action had tainted the issue. Heavy lobbying by Treasury Secretary Nicholas F. Brady, Vice President Dan Quayle and the head of the Banking Committee at separate Democratic and Republican luncheons on Capitol Hill was not enough to produce the 60 votes needed to take up the Senate Banking Committee&#x27;s version of broad bank overhaul."
"19911105","The Mixed Blessing of Empty Bins","Business","A quiet yet radical change in American agricultural policy has largely eliminated the mountainous food stockpiles of the mid-1980&#x27;s. But the new policies, of reducing price supports and subsidizing exports, have devastated the grain storage industry and angered other grain-exporting countries. By encouraging farmers to grow less food and send more of what they do produce overseas, the Federal Government has mostly quit the expensive business of storing huge supplies of grain. Poor harvests in the last two years also contributed to clearing out stockpiles. Reserves are now so low that the Agriculture Department may soon start giving cash subsidies to exporters instead of free grain and dairy products."
"19911217","Fed Appoints Chief Of Currency Markets","Business","William J. McDonough, a former vice chairman of the First Chicago Corporation, was named yesterday to direct the Federal Reserve&#x27;s intervention operations in world currency markets. The job puts him at one of the key pivots in the $600-billion-a-day foreign exchange market."
"19911217","Economic Scene; North American Currency Links?","Business","SHOULD the United States, Mexico and Canada, follow Europe&#x27;s lead and move toward a North American currency area as well as a freer regional trade zone? The question is not on any official agendas. But the Federal Reserve Bank of Dallas and the Mexican central bank are quietly studying coordination to dampen swings in the peso-dollar rate. Some hard-pressed Canadian exporters are urging the Canadians to peg the Canadian dollar to the United States dollar. And the former Federal Reserve chairman, Paul A. Volcker, recently predicted that &quot;in five years, you will find a fixed exchange rate among the peso, the U.S. dollar and the Canadian dollar.&quot;"
"19911217","Dow Rally Ends With A 16.77 Fall","Business","Stocks took modest losses in heavy trading yesterday, with some traders seeing disappointment at the Federal Reserve&#x27;s failure to move quickly to lower interest rates. The Dow Jones industrial average fell 16.77 points to close at 2,902.28. After opening higher, then surrendering those gains, stocks moved lower in choppy trading, as investors waited to see if the Fed, after its Open Market Committee meeting, would make another rate cut."
"19911217","Prices of Treasury Securities Rise","Business","Prices of Treasury securities moved higher yesterday despite a signal from the Federal Reserve Board that it had not yet decided to reduce short-term interest rates. Credit market participants said they were surprised when the Fed chose to drain reserves from the banking system when the overnight Federal funds rate was trading at 4 3/8 percent, just under the 4 1/2 percent level that is widely seen as the Fed&#x27;s target."
"19911217","Bank C.D. Yields Off Again","Business","Yields on certificates of deposit and bank money market accounts continued to decline through the week that ends today, according to The Bank Rate Monitor, a publication based in North Palm Beach, Fla., that reports on interest rates. &quot;Because of more weak economic signals, such as a fall in housing starts, and with no inflation in the wind, look for the Federal Reserve to lower the disccount rate momentarily,&quot; Robert K. Heady, publisher of The Monitor, said yesterday. &quot;That should trigger another decline in the banks&#x27; prime rate, especially since their cost of funds has fallen.&quot;"
"19920205","Yields on Tax-Exempt Money Funds Jump","Business","The seven-day yields of tax-exempt funds tended to rise quite sharply for the week ended Monday, while the taxable money funds showed declines for the seven days ended Tuesday, according to IBC/Donoghue&#x27;s Money Fund Report. Referring to the tax-exempts, Walter Frank, an economist for the organization, said, &quot;Once more after a lull, a bigger supply of municipal issues is coming into the market, and that has helped drive up the seven-day yields because demand by the funds has been steady.&quot;"
"19920205","Bush Aides See Gains Later in &#x27;92","Business","President Bush&#x27;s economic advisers said today that the nation&#x27;s sagging economy would probably rebound in a few months, and they rebutted arguments that living standards have dropped under the Reagan and Bush Administrations. In the President&#x27;s Annual Economic Report, the White House said the nation&#x27;s economy would grow by a sluggish 1.6 percent this year if Congress did not pass the President&#x27;s package of tax cuts and other measures meant to stimulate growth. If Congress enacted the program, the report said, growth would climb to 2.2 percent."
