macro_variable,meeting_date,forecast_date,projection
gRPCE,19930514,1993.2,1.8
gRPCE,19930514,1993.3,2.9
gRPCE,19930514,1993.4,2.7
gRPCE,19930514,1994.1,2.4
gRPCE,19930514,1994.2,2.4
gRPCE,19930514,1994.3,2.5
gRPCE,19930514,1994.4,2.5
gRPCE,19930630,1992.3,3.7
gRPCE,19930630,1992.4,5.1
gRPCE,19930630,1993.1,0.8
gRPCE,19930630,1993.2,3.2
gRPCE,19930630,1993.3,2.8
gRPCE,19930630,1993.4,2.0
gRPCE,19930630,1994.1,2.1
gRPCE,19930630,1994.2,2.3
gRPCE,19930630,1994.3,2.4
gRPCE,19930630,1994.4,2.5
gRPCE,19930811,1992.3,3.7
gRPCE,19930811,1992.4,5.1
gRPCE,19930811,1993.1,0.8
gRPCE,19930811,1993.2,3.8
gRPCE,19930811,1993.3,2.3
gRPCE,19930811,1993.4,2.6
gRPCE,19930811,1994.1,2.0
gRPCE,19930811,1994.2,2.1
gRPCE,19930811,1994.3,2.2
gRPCE,19930811,1994.4,2.3
gRPCE,19930915,1992.3,4.2
gRPCE,19930915,1992.4,5.6
gRPCE,19930915,1993.1,0.8
gRPCE,19930915,1993.2,3.2
gRPCE,19930915,1993.3,3.3
gRPCE,19930915,1993.4,2.3
gRPCE,19930915,1994.1,2.2
gRPCE,19930915,1994.2,1.9
gRPCE,19930915,1994.3,2.2
gRPCE,19930915,1994.4,2.3
gRPCE,19931110,1992.4,5.6
gRPCE,19931110,1993.1,0.8
gRPCE,19931110,1993.2,3.4
gRPCE,19931110,1993.3,4.2
gRPCE,19931110,1993.4,2.5
gRPCE,19931110,1994.1,1.8
gRPCE,19931110,1994.2,1.7
gRPCE,19931110,1994.3,2.3
gRPCE,19931110,1994.4,2.1
gRPCE,19931110,1995.1,2.0
gRPCE,19931110,1995.2,2.0
gRPCE,19931110,1995.3,2.2
gRPCE,19931110,1995.4,2.2
gRPCE,19931215,1992.4,5.6
gRPCE,19931215,1993.1,0.8
gRPCE,19931215,1993.2,3.4
gRPCE,19931215,1993.3,4.4
gRPCE,19931215,1993.4,4.0
gRPCE,19931215,1994.1,2.4
gRPCE,19931215,1994.2,2.2
gRPCE,19931215,1994.3,2.5
gRPCE,19931215,1994.4,2.4
gRPCE,19931215,1995.1,2.1
gRPCE,19931215,1995.2,2.0
gRPCE,19931215,1995.3,1.9
gRPCE,19931215,1995.4,1.8
gRPCE,19940131,1993.1,0.8
gRPCE,19940131,1993.2,3.4
gRPCE,19940131,1993.3,4.4
gRPCE,19940131,1993.4,4.0
gRPCE,19940131,1994.1,2.7
gRPCE,19940131,1994.2,1.9
gRPCE,19940131,1994.3,2.5
gRPCE,19940131,1994.4,2.4
gRPCE,19940131,1995.1,2.3
gRPCE,19940131,1995.2,2.3
gRPCE,19940131,1995.3,2.3
gRPCE,19940131,1995.4,2.3
gRPCE,19940316,1993.1,0.8
gRPCE,19940316,1993.2,3.4
gRPCE,19940316,1993.3,4.4
gRPCE,19940316,1993.4,4.6
gRPCE,19940316,1994.1,2.5
gRPCE,19940316,1994.2,2.0
gRPCE,19940316,1994.3,2.4
gRPCE,19940316,1994.4,2.4
gRPCE,19940316,1995.1,2.2
gRPCE,19940316,1995.2,2.2
gRPCE,19940316,1995.3,2.1
gRPCE,19940316,1995.4,2.1
gRPCE,19940513,1993.3,4.4
gRPCE,19940513,1993.4,4.4
gRPCE,19940513,1994.1,3.8
gRPCE,19940513,1994.2,1.7
gRPCE,19940513,1994.3,2.3
gRPCE,19940513,1994.4,2.3
gRPCE,19940513,1995.1,2.1
gRPCE,19940513,1995.2,2.1
gRPCE,19940513,1995.3,2.2
gRPCE,19940513,1995.4,2.2
gRPCE,19940630,1993.3,4.4
gRPCE,19940630,1993.4,4.4
gRPCE,19940630,1994.1,5.2
gRPCE,19940630,1994.2,1.7
gRPCE,19940630,1994.3,2.9
gRPCE,19940630,1994.4,2.3
gRPCE,19940630,1995.1,1.9
gRPCE,19940630,1995.2,1.9
gRPCE,19940630,1995.3,2.1
gRPCE,19940630,1995.4,2.1
gRPCE,19940812,1993.3,3.9
gRPCE,19940812,1993.4,4.0
gRPCE,19940812,1994.1,4.7
gRPCE,19940812,1994.2,1.2
gRPCE,19940812,1994.3,2.8
gRPCE,19940812,1994.4,2.4
gRPCE,19940812,1995.1,2.2
gRPCE,19940812,1995.2,1.8
gRPCE,19940812,1995.3,1.9
gRPCE,19940812,1995.4,2.0
gRPCE,19940921,1993.3,3.9
gRPCE,19940921,1993.4,4.0
gRPCE,19940921,1994.1,4.7
gRPCE,19940921,1994.2,1.4
gRPCE,19940921,1994.3,2.8
gRPCE,19940921,1994.4,2.9
gRPCE,19940921,1995.1,2.5
gRPCE,19940921,1995.2,1.8
gRPCE,19940921,1995.3,1.9
gRPCE,19940921,1995.4,1.9
gRPCE,19940921,1996.1,2.0
gRPCE,19940921,1996.2,2.1
gRPCE,19940921,1996.3,2.1
gRPCE,19940921,1996.4,2.1
gRPCE,19941109,1993.4,4.0
gRPCE,19941109,1994.1,4.7
gRPCE,19941109,1994.2,1.3
gRPCE,19941109,1994.3,3.0
gRPCE,19941109,1994.4,4.3
gRPCE,19941109,1995.1,2.5
gRPCE,19941109,1995.2,2.2
gRPCE,19941109,1995.3,1.4
gRPCE,19941109,1995.4,1.7
gRPCE,19941109,1996.1,1.8
gRPCE,19941109,1996.2,1.9
gRPCE,19941109,1996.3,2.0
gRPCE,19941109,1996.4,2.1
gRPCE,19941214,1993.4,4.0
gRPCE,19941214,1994.1,4.7
gRPCE,19941214,1994.2,1.3
gRPCE,19941214,1994.3,3.3
gRPCE,19941214,1994.4,5.5
gRPCE,19941214,1995.1,3.4
gRPCE,19941214,1995.2,2.4
gRPCE,19941214,1995.3,1.6
gRPCE,19941214,1995.4,1.3
gRPCE,19941214,1996.1,1.5
gRPCE,19941214,1996.2,1.8
gRPCE,19941214,1996.3,1.9
gRPCE,19941214,1996.4,2.0
gRPCE,19950125,1994.1,4.7
gRPCE,19950125,1994.2,1.3
gRPCE,19950125,1994.3,3.1
gRPCE,19950125,1994.4,4.4
gRPCE,19950125,1995.1,4.0
gRPCE,19950125,1995.2,2.8
gRPCE,19950125,1995.3,2.2
gRPCE,19950125,1995.4,2.1
gRPCE,19950125,1996.1,2.1
gRPCE,19950125,1996.2,2.4
gRPCE,19950125,1996.3,2.5
gRPCE,19950125,1996.4,2.5
gRPCE,19950322,1994.1,4.7
gRPCE,19950322,1994.2,1.3
gRPCE,19950322,1994.3,3.1
gRPCE,19950322,1994.4,5.0
gRPCE,19950322,1995.1,2.7
gRPCE,19950322,1995.2,3.7
gRPCE,19950322,1995.3,2.1
gRPCE,19950322,1995.4,2.1
gRPCE,19950322,1996.1,1.8
gRPCE,19950322,1996.2,2.0
gRPCE,19950322,1996.3,2.1
gRPCE,19950322,1996.4,1.9
gRPCE,19950517,1994.2,1.3
gRPCE,19950517,1994.3,3.1
gRPCE,19950517,1994.4,5.1
gRPCE,19950517,1995.1,1.4
gRPCE,19950517,1995.2,2.3
gRPCE,19950517,1995.3,3.0
gRPCE,19950517,1995.4,2.1
gRPCE,19950517,1996.1,2.1
gRPCE,19950517,1996.2,2.2
gRPCE,19950517,1996.3,2.2
gRPCE,19950517,1996.4,2.1
gRPCE,19950628,1994.2,1.3
gRPCE,19950628,1994.3,3.1
gRPCE,19950628,1994.4,5.1
gRPCE,19950628,1995.1,1.8
gRPCE,19950628,1995.2,1.6
gRPCE,19950628,1995.3,2.1
gRPCE,19950628,1995.4,2.0
gRPCE,19950628,1996.1,2.0
gRPCE,19950628,1996.2,2.2
gRPCE,19950628,1996.3,2.1
gRPCE,19950628,1996.4,2.0
gRPCE,19950816,1994.3,3.1
gRPCE,19950816,1994.4,5.1
gRPCE,19950816,1995.1,1.6
gRPCE,19950816,1995.2,2.5
gRPCE,19950816,1995.3,2.8
gRPCE,19950816,1995.4,2.2
gRPCE,19950816,1996.1,2.0
gRPCE,19950816,1996.2,2.0
gRPCE,19950816,1996.3,2.1
gRPCE,19950816,1996.4,2.1
gRPCE,19950920,1994.3,3.1
gRPCE,19950920,1994.4,5.1
gRPCE,19950920,1995.1,1.6
gRPCE,19950920,1995.2,3.4
gRPCE,19950920,1995.3,3.2
gRPCE,19950920,1995.4,2.2
gRPCE,19950920,1996.1,2.2
gRPCE,19950920,1996.2,2.1
gRPCE,19950920,1996.3,2.1
gRPCE,19950920,1996.4,2.0
gRPCE,19950920,1997.1,2.0
gRPCE,19950920,1997.2,1.8
gRPCE,19950920,1997.3,1.8
gRPCE,19950920,1997.4,1.8
gRPCE,19951108,1994.4,5.1
gRPCE,19951108,1995.1,1.6
gRPCE,19951108,1995.2,3.4
gRPCE,19951108,1995.3,2.9
gRPCE,19951108,1995.4,3.5
gRPCE,19951108,1996.1,2.0
gRPCE,19951108,1996.2,2.3
gRPCE,19951108,1996.3,2.2
gRPCE,19951108,1996.4,2.2
gRPCE,19951108,1997.1,2.6
gRPCE,19951108,1997.2,2.7
gRPCE,19951108,1997.3,1.8
gRPCE,19951108,1997.4,1.8
gRPCE,19951214,1994.4,5.1
gRPCE,19951214,1995.1,1.6
gRPCE,19951214,1995.2,3.4
gRPCE,19951214,1995.3,3.1
gRPCE,19951214,1995.4,2.8
gRPCE,19951214,1996.1,2.5
gRPCE,19951214,1996.2,2.3
gRPCE,19951214,1996.3,2.4
gRPCE,19951214,1996.4,2.4
gRPCE,19951214,1997.1,2.7
gRPCE,19951214,1997.2,2.6
gRPCE,19951214,1997.3,2.1
gRPCE,19951214,1997.4,2.1
gRPCE,19960126,1995.1,0.8
gRPCE,19960126,1995.2,3.4
gRPCE,19960126,1995.3,2.9
gRPCE,19960126,1995.4,1.8
gRPCE,19960126,1996.1,2.3
gRPCE,19960126,1996.2,2.6
gRPCE,19960126,1996.3,2.4
gRPCE,19960126,1996.4,2.4
gRPCE,19960126,1997.1,2.4
gRPCE,19960126,1997.2,2.4
gRPCE,19960126,1997.3,2.4
gRPCE,19960126,1997.4,2.4
gRPCE,19960321,1995.1,0.8
gRPCE,19960321,1995.2,3.4
gRPCE,19960321,1995.3,2.8
gRPCE,19960321,1995.4,1.1
gRPCE,19960321,1996.1,2.5
gRPCE,19960321,1996.2,2.4
gRPCE,19960321,1996.3,2.7
gRPCE,19960321,1996.4,2.5
gRPCE,19960321,1997.1,2.5
gRPCE,19960321,1997.2,2.3
gRPCE,19960321,1997.3,2.4
gRPCE,19960321,1997.4,2.5
gRPCE,19960516,1995.2,3.4
gRPCE,19960516,1995.3,2.8
gRPCE,19960516,1995.4,1.2
gRPCE,19960516,1996.1,3.9
gRPCE,19960516,1996.2,2.5
gRPCE,19960516,1996.3,2.7
gRPCE,19960516,1996.4,2.6
gRPCE,19960516,1997.1,2.6
gRPCE,19960516,1997.2,2.4
gRPCE,19960516,1997.3,2.4
gRPCE,19960516,1997.4,2.4
gRPCE,19960626,1995.2,3.4
gRPCE,19960626,1995.3,2.8
gRPCE,19960626,1995.4,1.2
gRPCE,19960626,1996.1,3.6
gRPCE,19960626,1996.2,2.9
gRPCE,19960626,1996.3,2.7
gRPCE,19960626,1996.4,2.6
gRPCE,19960626,1997.1,2.6
gRPCE,19960626,1997.2,2.5
gRPCE,19960626,1997.3,2.4
gRPCE,19960626,1997.4,2.4
gRPCE,19960815,1995.3,2.4
gRPCE,19960815,1995.4,1.1
gRPCE,19960815,1996.1,3.5
gRPCE,19960815,1996.2,3.4
gRPCE,19960815,1996.3,2.4
gRPCE,19960815,1996.4,2.8
gRPCE,19960815,1997.1,2.6
gRPCE,19960815,1997.2,2.5
gRPCE,19960815,1997.3,2.4
gRPCE,19960815,1997.4,2.4
gRPCE,19960918,1995.3,2.4
gRPCE,19960918,1995.4,1.1
gRPCE,19960918,1996.1,3.5
gRPCE,19960918,1996.2,3.3
gRPCE,19960918,1996.3,1.7
gRPCE,19960918,1996.4,3.3
gRPCE,19960918,1997.1,2.8
gRPCE,19960918,1997.2,2.7
gRPCE,19960918,1997.3,2.6
gRPCE,19960918,1997.4,2.5
gRPCE,19960918,1998.1,2.4
gRPCE,19960918,1998.2,2.4
gRPCE,19960918,1998.3,2.4
gRPCE,19960918,1998.4,2.4
gRPCE,19961106,1995.4,1.1
gRPCE,19961106,1996.1,3.5
gRPCE,19961106,1996.2,3.4
gRPCE,19961106,1996.3,0.4
gRPCE,19961106,1996.4,3.8
gRPCE,19961106,1997.1,3.3
gRPCE,19961106,1997.2,2.5
gRPCE,19961106,1997.3,2.6
gRPCE,19961106,1997.4,2.5
gRPCE,19961106,1998.1,2.5
gRPCE,19961106,1998.2,2.5
gRPCE,19961106,1998.3,2.4
gRPCE,19961106,1998.4,2.4
gRPCE,19961212,1995.4,1.1
gRPCE,19961212,1996.1,3.5
gRPCE,19961212,1996.2,3.4
gRPCE,19961212,1996.3,0.6
gRPCE,19961212,1996.4,3.2
gRPCE,19961212,1997.1,3.4
gRPCE,19961212,1997.2,3.0
gRPCE,19961212,1997.3,3.0
gRPCE,19961212,1997.4,2.5
gRPCE,19961212,1998.1,2.3
gRPCE,19961212,1998.2,2.2
gRPCE,19961212,1998.3,2.1
gRPCE,19961212,1998.4,2.1
gRPCE,19970129,1996.1,3.5
gRPCE,19970129,1996.2,3.4
gRPCE,19970129,1996.3,0.5
gRPCE,19970129,1996.4,3.0
gRPCE,19970129,1997.1,3.5
gRPCE,19970129,1997.2,3.4
gRPCE,19970129,1997.3,3.1
gRPCE,19970129,1997.4,2.7
gRPCE,19970129,1998.1,2.4
gRPCE,19970129,1998.2,2.3
gRPCE,19970129,1998.3,2.2
gRPCE,19970129,1998.4,2.2
gRPCE,19970319,1996.1,3.5
gRPCE,19970319,1996.2,3.4
gRPCE,19970319,1996.3,0.5
gRPCE,19970319,1996.4,3.6
gRPCE,19970319,1997.1,5.0
gRPCE,19970319,1997.2,3.2
gRPCE,19970319,1997.3,3.2
gRPCE,19970319,1997.4,2.7
gRPCE,19970319,1998.1,2.5
gRPCE,19970319,1998.2,2.5
gRPCE,19970319,1998.3,2.5
gRPCE,19970319,1998.4,2.5
gRPCE,19970515,1996.2,3.4
gRPCE,19970515,1996.3,0.5
gRPCE,19970515,1996.4,3.4
gRPCE,19970515,1997.1,5.8
gRPCE,19970515,1997.2,2.2
gRPCE,19970515,1997.3,3.2
gRPCE,19970515,1997.4,3.0
gRPCE,19970515,1998.1,2.8
gRPCE,19970515,1998.2,2.6
gRPCE,19970515,1998.3,2.5
gRPCE,19970515,1998.4,2.4
gRPCE,19970625,1996.2,3.4
gRPCE,19970625,1996.3,0.5
gRPCE,19970625,1996.4,3.4
gRPCE,19970625,1997.1,5.7
gRPCE,19970625,1997.2,1.4
gRPCE,19970625,1997.3,4.0
gRPCE,19970625,1997.4,3.2
gRPCE,19970625,1998.1,3.1
gRPCE,19970625,1998.2,2.7
gRPCE,19970625,1998.3,2.2
gRPCE,19970625,1998.4,2.1
gRPCE,19970814,1996.3,0.5
gRPCE,19970814,1996.4,3.3
gRPCE,19970814,1997.1,5.3
gRPCE,19970814,1997.2,0.8
gRPCE,19970814,1997.3,4.2
gRPCE,19970814,1997.4,3.3
gRPCE,19970814,1998.1,3.1
gRPCE,19970814,1998.2,2.8
gRPCE,19970814,1998.3,2.4
gRPCE,19970814,1998.4,2.1
gRPCE,19970924,1996.3,0.5
gRPCE,19970924,1996.4,3.3
gRPCE,19970924,1997.1,5.3
gRPCE,19970924,1997.2,1.1
gRPCE,19970924,1997.3,4.1
gRPCE,19970924,1997.4,3.4
gRPCE,19970924,1998.1,3.3
gRPCE,19970924,1998.2,3.3
gRPCE,19970924,1998.3,2.8
gRPCE,19970924,1998.4,1.9
gRPCE,19970924,1999.1,1.8
gRPCE,19970924,1999.2,1.7
gRPCE,19970924,1999.3,1.7
gRPCE,19970924,1999.4,1.6
gRPCE,19971106,1996.4,3.3
gRPCE,19971106,1997.1,5.3
gRPCE,19971106,1997.2,0.9
gRPCE,19971106,1997.3,5.7
gRPCE,19971106,1997.4,3.0
gRPCE,19971106,1998.1,3.7
gRPCE,19971106,1998.2,3.5
gRPCE,19971106,1998.3,3.0
gRPCE,19971106,1998.4,2.5
gRPCE,19971106,1999.1,2.0
gRPCE,19971106,1999.2,1.9
gRPCE,19971106,1999.3,1.7
gRPCE,19971106,1999.4,1.7
gRPCE,19971211,1996.4,3.3
gRPCE,19971211,1997.1,5.3
gRPCE,19971211,1997.2,0.9
gRPCE,19971211,1997.3,5.7
gRPCE,19971211,1997.4,3.5
gRPCE,19971211,1998.1,4.1
gRPCE,19971211,1998.2,3.8
gRPCE,19971211,1998.3,3.2
gRPCE,19971211,1998.4,2.5
gRPCE,19971211,1999.1,1.7
gRPCE,19971211,1999.2,1.6
gRPCE,19971211,1999.3,1.7
gRPCE,19971211,1999.4,1.7
gRPCE,19980128,1997.1,5.3
gRPCE,19980128,1997.2,0.9
gRPCE,19980128,1997.3,5.6
gRPCE,19980128,1997.4,2.9
gRPCE,19980128,1998.1,4.7
gRPCE,19980128,1998.2,3.8
gRPCE,19980128,1998.3,3.2
gRPCE,19980128,1998.4,2.5
gRPCE,19980128,1999.1,2.0
gRPCE,19980128,1999.2,2.0
gRPCE,19980128,1999.3,2.1
gRPCE,19980128,1999.4,2.1
gRPCE,19980325,1997.1,5.3
gRPCE,19980325,1997.2,0.9
gRPCE,19980325,1997.3,5.6
gRPCE,19980325,1997.4,3.1
gRPCE,19980325,1998.1,5.3
gRPCE,19980325,1998.2,4.2
gRPCE,19980325,1998.3,3.7
gRPCE,19980325,1998.4,2.7
gRPCE,19980325,1999.1,2.3
gRPCE,19980325,1999.2,2.4
gRPCE,19980325,1999.3,2.5
gRPCE,19980325,1999.4,2.5
gRPCE,19980514,1997.2,0.9
gRPCE,19980514,1997.3,5.6
gRPCE,19980514,1997.4,2.5
gRPCE,19980514,1998.1,5.8
gRPCE,19980514,1998.2,5.2
gRPCE,19980514,1998.3,4.0
gRPCE,19980514,1998.4,3.2
gRPCE,19980514,1999.1,2.7
gRPCE,19980514,1999.2,2.6
gRPCE,19980514,1999.3,2.6
gRPCE,19980514,1999.4,2.7
gRPCE,19980624,1997.2,0.9
gRPCE,19980624,1997.3,5.6
gRPCE,19980624,1997.4,2.5
gRPCE,19980624,1998.1,6.1
gRPCE,19980624,1998.2,5.2
gRPCE,19980624,1998.3,3.8
gRPCE,19980624,1998.4,3.3
gRPCE,19980624,1999.1,2.6
gRPCE,19980624,1999.2,2.5
gRPCE,19980624,1999.3,2.6
gRPCE,19980624,1999.4,2.7
gRPCE,19980813,1997.3,6.2
gRPCE,19980813,1997.4,2.8
gRPCE,19980813,1998.1,6.1
gRPCE,19980813,1998.2,5.7
gRPCE,19980813,1998.3,3.6
gRPCE,19980813,1998.4,3.1
gRPCE,19980813,1999.1,2.6
gRPCE,19980813,1999.2,2.5
gRPCE,19980813,1999.3,2.6
gRPCE,19980813,1999.4,2.7
gRPCE,19980923,1997.3,6.2
gRPCE,19980923,1997.4,2.8
gRPCE,19980923,1998.1,6.1
gRPCE,19980923,1998.2,5.9
gRPCE,19980923,1998.3,3.5
gRPCE,19980923,1998.4,3.4
gRPCE,19980923,1999.1,2.7
gRPCE,19980923,1999.2,2.4
gRPCE,19980923,1999.3,2.2
gRPCE,19980923,1999.4,2.2
gRPCE,19980923,2000.1,1.8
gRPCE,19980923,2000.2,2.8
gRPCE,19980923,2000.3,2.5
gRPCE,19980923,2000.4,2.5
gRPCE,19981112,1997.4,2.8
gRPCE,19981112,1998.1,6.1
gRPCE,19981112,1998.2,6.1
gRPCE,19981112,1998.3,3.9
gRPCE,19981112,1998.4,3.8
gRPCE,19981112,1999.1,3.0
gRPCE,19981112,1999.2,2.4
gRPCE,19981112,1999.3,2.3
gRPCE,19981112,1999.4,2.1
gRPCE,19981112,2000.1,1.8
gRPCE,19981112,2000.2,2.7
gRPCE,19981112,2000.3,2.5
gRPCE,19981112,2000.4,2.5
gRPCE,19981216,1997.4,2.8
gRPCE,19981216,1998.1,6.1
gRPCE,19981216,1998.2,6.1
gRPCE,19981216,1998.3,4.1
gRPCE,19981216,1998.4,4.1
gRPCE,19981216,1999.1,3.1
gRPCE,19981216,1999.2,2.9
gRPCE,19981216,1999.3,2.5
gRPCE,19981216,1999.4,2.3
gRPCE,19981216,2000.1,1.9
gRPCE,19981216,2000.2,2.9
gRPCE,19981216,2000.3,2.6
gRPCE,19981216,2000.4,2.7
gRPCE,19990128,1998.1,6.1
gRPCE,19990128,1998.2,6.1
gRPCE,19990128,1998.3,4.1
gRPCE,19990128,1998.4,4.7
gRPCE,19990128,1999.1,2.7
gRPCE,19990128,1999.2,4.2
gRPCE,19990128,1999.3,3.5
gRPCE,19990128,1999.4,3.5
gRPCE,19990128,2000.1,2.5
gRPCE,19990128,2000.2,3.2
gRPCE,19990128,2000.3,2.7
gRPCE,19990128,2000.4,2.8
gRPCE,19990324,1998.1,6.1
gRPCE,19990324,1998.2,6.1
gRPCE,19990324,1998.3,4.1
gRPCE,19990324,1998.4,4.6
gRPCE,19990324,1999.1,6.0
gRPCE,19990324,1999.2,4.1
gRPCE,19990324,1999.3,4.0
gRPCE,19990324,1999.4,4.2
gRPCE,19990324,2000.1,2.0
gRPCE,19990324,2000.2,4.0
gRPCE,19990324,2000.3,2.6
gRPCE,19990324,2000.4,2.4
gRPCE,19990513,1998.2,6.1
gRPCE,19990513,1998.3,4.1
gRPCE,19990513,1998.4,5.0
gRPCE,19990513,1999.1,6.8
gRPCE,19990513,1999.2,4.2
gRPCE,19990513,1999.3,4.4
gRPCE,19990513,1999.4,4.5
gRPCE,19990513,2000.1,2.6
gRPCE,19990513,2000.2,4.4
gRPCE,19990513,2000.3,3.4
gRPCE,19990513,2000.4,3.0
gRPCE,19990623,1998.2,6.1
gRPCE,19990623,1998.3,4.1
gRPCE,19990623,1998.4,5.0
gRPCE,19990623,1999.1,6.8
gRPCE,19990623,1999.2,4.4
gRPCE,19990623,1999.3,3.9
gRPCE,19990623,1999.4,4.4
gRPCE,19990623,2000.1,2.0
gRPCE,19990623,2000.2,4.8
gRPCE,19990623,2000.3,3.3
gRPCE,19990623,2000.4,3.0
gRPCE,19990818,1998.3,4.1
gRPCE,19990818,1998.4,5.0
gRPCE,19990818,1999.1,6.7
gRPCE,19990818,1999.2,3.8
gRPCE,19990818,1999.3,3.6
gRPCE,19990818,1999.4,4.6
gRPCE,19990818,2000.1,2.0
gRPCE,19990818,2000.2,4.8
gRPCE,19990818,2000.3,3.2
gRPCE,19990818,2000.4,3.0
gRPCE,19990929,1998.3,4.1
gRPCE,19990929,1998.4,5.0
gRPCE,19990929,1999.1,6.7
gRPCE,19990929,1999.2,4.6
gRPCE,19990929,1999.3,3.9
gRPCE,19990929,1999.4,4.3
gRPCE,19990929,2000.1,1.7
gRPCE,19990929,2000.2,4.5
gRPCE,19990929,2000.3,3.2
gRPCE,19990929,2000.4,3.0
gRPCE,19990929,2001.1,2.9
gRPCE,19990929,2001.2,2.8
gRPCE,19990929,2001.3,2.7
gRPCE,19990929,2001.4,2.7
gRPCE,19991110,1998.4,4.6
gRPCE,19991110,1999.1,6.5
gRPCE,19991110,1999.2,5.1
gRPCE,19991110,1999.3,4.3
gRPCE,19991110,1999.4,4.1
gRPCE,19991110,2000.1,2.5
gRPCE,19991110,2000.2,5.1
gRPCE,19991110,2000.3,3.8
gRPCE,19991110,2000.4,3.6
gRPCE,19991110,2001.1,3.5
gRPCE,19991110,2001.2,3.3
gRPCE,19991110,2001.3,3.2
gRPCE,19991110,2001.4,3.1
gRPCE,19991215,1998.4,4.6
gRPCE,19991215,1999.1,6.5
gRPCE,19991215,1999.2,5.1
gRPCE,19991215,1999.3,4.5
gRPCE,19991215,1999.4,5.1
gRPCE,19991215,2000.1,2.8
gRPCE,19991215,2000.2,5.2
gRPCE,19991215,2000.3,4.0
gRPCE,19991215,2000.4,3.8
gRPCE,19991215,2001.1,3.5
gRPCE,19991215,2001.2,3.3
gRPCE,19991215,2001.3,3.3
gRPCE,19991215,2001.4,3.3
gRPCE,20000127,1999.1,6.5
gRPCE,20000127,1999.2,5.1
gRPCE,20000127,1999.3,4.9
gRPCE,20000127,1999.4,5.2
gRPCE,20000127,2000.1,4.8
gRPCE,20000127,2000.2,4.5
gRPCE,20000127,2000.3,4.4
gRPCE,20000127,2000.4,3.8
gRPCE,20000127,2001.1,3.9
gRPCE,20000127,2001.2,3.9
gRPCE,20000127,2001.3,3.3
gRPCE,20000127,2001.4,3.0
gRPCE,20000315,1999.1,6.5
gRPCE,20000315,1999.2,5.1
gRPCE,20000315,1999.3,4.9
gRPCE,20000315,1999.4,6.0
gRPCE,20000315,2000.1,6.1
gRPCE,20000315,2000.2,4.1
gRPCE,20000315,2000.3,4.4
gRPCE,20000315,2000.4,3.8
gRPCE,20000315,2001.1,3.9
gRPCE,20000315,2001.2,3.6
gRPCE,20000315,2001.3,3.2
gRPCE,20000315,2001.4,2.9
gRPCE,20000511,1999.2,5.1
gRPCE,20000511,1999.3,4.9
gRPCE,20000511,1999.4,5.9
gRPCE,20000511,2000.1,7.6
gRPCE,20000511,2000.2,4.0
gRPCE,20000511,2000.3,4.4
gRPCE,20000511,2000.4,3.8
gRPCE,20000511,2001.1,3.9
gRPCE,20000511,2001.2,3.5
gRPCE,20000511,2001.3,3.0
gRPCE,20000511,2001.4,2.5
gRPCE,20000621,1999.2,5.1
gRPCE,20000621,1999.3,4.9
gRPCE,20000621,1999.4,5.9
gRPCE,20000621,2000.1,7.5
gRPCE,20000621,2000.2,3.2
gRPCE,20000621,2000.3,4.0
gRPCE,20000621,2000.4,3.6
gRPCE,20000621,2001.1,3.6
gRPCE,20000621,2001.2,3.3
gRPCE,20000621,2001.3,3.0
gRPCE,20000621,2001.4,2.7
gRPCE,20000816,1999.3,5.0
gRPCE,20000816,1999.4,5.9
gRPCE,20000816,2000.1,7.6
gRPCE,20000816,2000.2,2.9
gRPCE,20000816,2000.3,4.2
gRPCE,20000816,2000.4,3.9
gRPCE,20000816,2001.1,3.7
gRPCE,20000816,2001.2,3.6
gRPCE,20000816,2001.3,3.4
gRPCE,20000816,2001.4,3.4
gRPCE,20000927,1999.3,5.0
gRPCE,20000927,1999.4,5.9
gRPCE,20000927,2000.1,7.6
gRPCE,20000927,2000.2,2.9
gRPCE,20000927,2000.3,4.7
gRPCE,20000927,2000.4,3.8
gRPCE,20000927,2001.1,3.6
gRPCE,20000927,2001.2,3.5
gRPCE,20000927,2001.3,3.4
gRPCE,20000927,2001.4,3.4
gRPCE,20000927,2002.1,3.4
gRPCE,20000927,2002.2,3.4
gRPCE,20000927,2002.3,3.4
gRPCE,20000927,2002.4,3.4
gRPCE,20001108,1999.4,5.9
gRPCE,20001108,2000.1,7.6
gRPCE,20001108,2000.2,3.1
gRPCE,20001108,2000.3,4.5
gRPCE,20001108,2000.4,3.6
gRPCE,20001108,2001.1,3.6
gRPCE,20001108,2001.2,3.4
gRPCE,20001108,2001.3,3.4
gRPCE,20001108,2001.4,3.3
gRPCE,20001108,2002.1,3.2
gRPCE,20001108,2002.2,3.2
gRPCE,20001108,2002.3,3.2
gRPCE,20001108,2002.4,3.2
gRPCE,20001213,1999.4,5.9
gRPCE,20001213,2000.1,7.6
gRPCE,20001213,2000.2,3.1
gRPCE,20001213,2000.3,4.5
gRPCE,20001213,2000.4,2.9
gRPCE,20001213,2001.1,2.9
gRPCE,20001213,2001.2,3.0
gRPCE,20001213,2001.3,3.0
gRPCE,20001213,2001.4,3.0
gRPCE,20001213,2002.1,3.0
gRPCE,20001213,2002.2,3.0
gRPCE,20001213,2002.3,3.0
gRPCE,20001213,2002.4,3.0
gRPCE,20010125,2000.1,7.6
gRPCE,20010125,2000.2,3.1
